Unnamed: 0,v,vw,o,c,h,l,t,n,SMA_10,EMA_10,Price_RoC,RSI,MACD,Bollinger_High,Bollinger_Low,Bollinger_Mid
371,73423745.0,295.6373,294.31,297.37,297.93,293.45,1678766400000,617321,294.794,295.3048064318163,1.297860743970569,53.18392464158575,-0.11244988805015055,307.1485445973061,286.121455402694,296.63500000000005
372,83417735.0,296.216,294.71,298.93,299.27,293.24,1678852800000,888940,295.56699999999995,295.63436948346936,2.6545329670329734,55.361152469291405,0.2177402913481501,305.75787702251523,286.7301229774848,296.244
373,98326674.0,303.9093,298.0,306.81,307.18,297.19,1678939200000,759585,296.887,296.650335894063,4.495759681209764,64.60090166325512,1.1025589186106686,305.0588974600497,287.2001025399503,296.1295
374,89794032.0,305.6978,306.72,305.36,309.15,303.37,1679025600000,617991,297.455,297.44212354005725,1.8953550453817427,61.97798821668407,1.6675585961684192,305.53029086662747,286.93470913337245,296.23249999999996
375,56301543.0,304.5576,304.26,305.97,306.3,302.01,1679284800000,509509,298.05,298.2173850364157,1.9832011199253536,62.686153646413764,2.139879613102039,306.48925099523484,286.4567490047652,296.473
376,49729248.0,308.5115,307.94,310.34,310.8,306.395,1679371200000,417375,299.45,299.319440942196,4.724303165283121,67.50386168174953,2.8341495880431467,308.9044464099807,285.6725535900193,297.2885
377,75676164.0,310.9257,310.27,306.12,315.25,305.95,1679457600000,765213,300.28000000000003,299.93767358381456,2.7869182727822217,59.290115817800995,3.0091571229623355,310.0176427106085,285.7463572893915,297.882
378,74460981.0,310.3895,309.92,309.75,314.15,307.01,1679544000000,615157,301.98900000000003,300.82970325801324,5.8395407640265065,63.5312777555805,3.401551549204214,311.7021969374412,285.3548030625588,298.5285
379,57245803.0,308.9903,309.32,310.89,310.99,306.95,1679630400000,534641,304.223,301.74427568910295,7.7421590712181505,64.81052216516952,3.7611591304569743,313.3210902691883,285.6399097308117,299.4805
380,50092407.0,309.9189,311.6,308.76,312.7,307.89,1679889600000,413268,306.03,302.3820688082754,6.216244108844471,60.41122909141739,3.830126219695387,314.3794663440605,286.06353365593947,300.2215
381,48494217.0,306.3187,308.17,307.12,308.2,304.774,1679976000000,406190,307.005,302.8127898257049,3.27874365268857,57.09563023785628,3.7096858910965125,315.0151657299453,286.7838342700547,300.8995
382,53274266.0,311.518,310.88,312.72,313.35,310.05,1680062400000,425433,308.384,303.71344529609536,4.613120128458174,64.48993640159865,4.019771834318476,316.2495918800306,287.7014081199694,301.9755
383,58344808.0,315.042,315.24,315.68,316.32,312.8088,1680148800000,417479,309.271,304.80131390554124,2.891040057364494,67.75382469882916,4.453032652121237,317.9935967427738,288.16440325722624,303.079
384,62138097.0,318.8275,315.91,320.93,321.17,315.6,1680235200000,467251,310.82800000000003,306.2675580959466,5.0988996594183895,72.69905575480492,5.160538618751616,320.8552838624161,287.4277161375839,304.1415
385,46936839.0,318.9984,318.77,320.15,320.42,317.4201,1680494400000,404722,312.246,307.52959826904237,4.634441285093293,70.90402434409557,5.59382063114009,323.1245253594671,287.17147464053295,305.148
386,45690384.0,319.5372,320.6,319.07,321.63,317.8251,1680580800000,375123,313.119,308.5787256991294,2.813043758458471,68.30919331576253,5.783385505448564,324.7571061777856,287.81189382221436,306.2845
387,62795706.0,315.8998,318.1,315.92,319.06,314.07,1680667200000,487241,314.099,309.2461142719358,3.2013589442048906,61.06671737497367,5.614715415457226,325.68815127514887,288.69084872485115,307.1895
388,46916496.0,316.3593,314.24,318.05,318.55,312.82,1680753600000,398985,314.929,310.04646751994164,2.6795803066989548,63.93927591318834,5.588495653606913,326.2669307051541,290.6510692948459,308.459
389,45076856.0,315.9484,315.07,317.87,317.92,313.25,1681099200000,351388,315.627,310.75769774540146,2.2451671009038625,63.49936207881806,5.489907570634614,325.6401360159425,294.2098639840575,309.925
390,40081194.0,316.3587,317.83,315.83,317.89,315.31,1681185600000,317065,316.334,311.2188161321831,2.2898043788055427,58.436466112292855,5.187368103113499,324.3585725437071,298.0054274562929,311.182
391,62703305.0,315.283,317.82,313.04,318.42,312.565,1681272000000,465538,316.926,311.3843783019846,1.927585308674139,52.12140857889925,4.668656348182594,323.5284900544616,300.40250994553844,311.9655
392,54239292.0,317.5568,314.83,319.17,319.65,313.63,1681358400000,419225,317.571,312.09216209271324,2.0625479662317687,62.11596197731377,4.698057037644844,323.2732406241406,302.68175937585943,312.9775
393,56257284.0,318.0057,317.59,318.57,320.36,315.61,1681444800000,420382,317.86,312.6810564479211,0.9154840344652769,60.737088979006266,4.619689406452721,323.72753222783615,303.4034677721638,313.5655
394,42982423.0,317.7305,318.15,318.84,319.1999,316.04,1681704000000,317539,317.65099999999995,313.240960407201,-0.6512323559654852,61.168091481618184,4.527182693621739,323.9115121484406,304.56748785155946,314.2395
395,46743440.0,319.0245,320.99,318.86,321.42,317.64,1681790400000,350463,317.522,313.75178218836453,-0.40293612369200804,61.203143864955386,4.40470954033691,323.9658046664517,305.80219533354835,314.884
396,38947027.0,318.182,316.41,318.71,319.79,316.28,1681876800000,319451,317.486,314.2025292621496,-0.11282790610211352,60.74619599452364,4.246592858528743,324.2789511361441,306.3260488638558,315.30249999999995
397,62433942.0,317.0893,315.69,316.28,319.27,314.97,1681963200000,440536,317.52200000000005,314.3913902383178,0.11395289946820612,53.54967976162366,3.880471892912283,323.73967770008875,307.88132229991123,315.8105
398,57992285.0,316.0509,315.91,316.61,317.4,314.1,1682049600000,400024,317.378,314.59308203483437,-0.45275900015720727,54.36543947120949,3.5757278669402695,323.5820376084116,308.7249623915884,316.1535
399,44042663.0,315.6504,316.38,315.95,317.7391,313.74,1682308800000,327211,317.18600000000004,314.7164382134858,-0.6040205115298758,52.32343235648229,3.243569694262021,323.4346242874316,309.3783757125684,316.4065
400,56984444.0,312.3823,314.29,309.99,314.97,309.89,1682395200000,421033,316.602,314.2867620122598,-1.849096032675799,38.001660856121,2.470926457043845,323.2444226550287,309.69157734497134,316.468
401,55399746.0,312.7696,313.44,311.87,314.935,311.34,1682481600000,403345,316.485,314.06705637478166,-0.3737541528239253,43.428731925018425,1.9873919953254813,322.40160208823426,311.0093979117658,316.70550000000003
402,65399942.0,318.1679,315.7,320.35,320.86,315.05,1682568000000,453019,316.603,314.6382330679833,0.36970893254378756,60.679266490925976,2.262373348733263,322.6854858666953,311.4885141333047,317.087
403,58050135.0,320.9724,320.11,322.56,322.65,318.96,1682654400000,439841,317.002,315.35839369816665,1.2524719841793042,63.86958137098332,2.6283288438677346,323.46958559594776,311.3924144040522,317.431
404,41013386.0,322.3282,322.09,322.19,323.63,321.09,1682913600000,331245,317.33700000000005,315.9794488165152,1.0506837285158772,62.919923729537906,2.8555779771626817,323.70122611152425,311.2867738884758,317.494
405,56187357.0,319.7067,322.12,319.38,322.45,317.61,1683000000000,441950,317.389,316.2885898331956,0.16308097597691207,55.905534117163796,2.7769204265856615,323.60564300643387,311.3053569935661,317.4555
406,59840070.0,319.6046,319.75,317.29,322.47,317.18,1683086400000,540972,317.247,316.3796271210869,-0.4455461077468417,51.18946914130666,2.516924676970177,323.47196730394876,311.2610326960512,317.3665
407,50095020.0,316.6049,317.06,316.17,318.23,315.115,1683172800000,429206,317.236,316.360570110079,-0.034779309472605546,48.74124688852032,2.1951966716933953,323.4735841531304,311.28441584686965,317.379
408,51739298.0,321.3204,318.47,322.89,323.76,316.2116,1683259200000,390304,317.86400000000003,316.95415464552633,1.9835128391396266,61.13358901782658,2.454182460474385,324.1703416462716,311.07165835372837,317.621
409,36411796.0,322.8017,322.42,323.69,324.04,321.315,1683518400000,285989,318.63800000000003,317.56650422320575,2.4497547080234243,62.33797913051011,2.6929413267789073,324.97665172528616,310.8473482747138,317.912
410,31766800.0,321.949,322.0,321.64,322.88,321.32,1683604800000,257774,319.803,317.93682202109613,3.758185747927345,57.28385029286356,2.685781563036983,325.37776271293177,311.0272372870682,318.2025
411,60194223.0,324.181,324.12,325.14,326.01,321.6,1683691200000,465004,321.13,318.5916563828147,4.254978035720006,62.977957483607774,2.9287671434325375,326.1774250335123,311.4375749664877,318.8075
412,44107548.0,325.6376,325.7,326.2,326.75,324.12,1683777600000,358968,321.715,319.2833239843769,1.826127672857801,64.56735462516433,3.170322602221802,327.2041921045797,311.1138078954203,319.159
413,48384836.0,324.7528,326.74,325.03,327.17,322.94,1683864000000,330152,321.962,319.8057490767063,0.7657490079364988,61.33783461604134,3.2301130887123577,327.9159874317901,311.04801256820997,319.482
414,33327559.0,325.8473,325.51,326.79,327.03,323.96,1684123200000,270953,322.42199999999997,320.4406809788239,1.4277289797945383,64.320649001412,3.3805459417894212,328.8850015962241,310.87399840377594,319.8795
415,38522551.0,327.7951,326.06,327.16,328.9025,326.02,1684209600000,326796,323.2,321.05152816256714,2.4359696912768585,64.95225562258632,3.48939736865276,329.82358279949307,310.7654172005069,320.29449999999997
416,47140724.0,329.6883,328.24,331.12,331.71,327.04,1684296000000,380542,324.583,321.96684378415193,4.358788490024893,71.04721743933588,3.850812049316062,331.507426539731,310.32257346026904,320.915
417,64142716.0,334.9682,331.52,337.27,337.49,331.5,1684382400000,544825,326.69300000000004,323.3580398037745,6.673624948603588,77.73013284086191,4.580686092008705,334.4942349931911,309.43476500680885,321.9645
418,61460726.0,336.6895,337.49,336.51,338.205,335.43,1684468800000,436573,328.05499999999995,324.55367254888586,4.2181547895568166,75.34226496090562,5.039696397913133,336.7295522511573,309.1894477488428,322.95950000000005
419,42796348.0,337.5849,336.25,337.64,338.67,336.24,1684728000000,343117,329.44999999999993,325.7433386808053,4.3096790138712935,76.5332235523043,5.4320298695144515,338.8151399695353,309.27286003046464,324.044
420,48166163.0,335.1362,335.89,333.36,337.06,333.0,1684814400000,408673,330.62199999999996,326.4357624370957,3.6438253948513952,63.60453736011109,5.336085667840166,339.0175568633239,311.4074431366761,325.2125
421,61646669.0,331.4148,331.37,331.65,332.905,329.56,1684900800000,452449,331.273,326.9097840337233,2.0022144307067697,59.16745861845539,5.063695359772339,338.82492786249475,313.5780721375053,326.2015
422,66810973.0,338.8616,339.14,339.72,341.01,336.665,1684987200000,542024,332.625,328.0743491215666,4.144696505211538,70.1035766248749,5.436338903482522,340.7825280532167,313.5574719467833,327.17
423,63006952.0,346.2968,340.76,348.4,349.245,340.66,1685073600000,500053,334.962,329.92213556506056,7.190105528720428,77.35259125667874,6.358765168173022,344.72594859803775,312.19805140196223,328.462
424,72236456.0,350.9753,352.71,349.98,353.93,348.53,1685419200000,585164,337.281,331.74557778641866,7.096300376388505,78.41131065525427,7.135039134318845,348.3320424974382,311.3709575025619,329.85150000000004
425,65030878.0,348.2711,348.37,347.99,350.6,346.51,1685505600000,453944,339.36400000000003,333.2223434421988,6.366915270815497,73.59656471771913,7.503173562104678,350.7040417052282,311.8599582947719,331.28200000000004
426,50420601.0,350.4186,347.73,352.01,353.36,346.66,1685592000000,440711,341.453,334.9303122201807,6.308891036482238,76.79480022822604,8.026775480602339,353.3141992500967,312.72180074990337,333.01800000000003
427,53249013.0,354.3015,353.8,354.65,355.83,352.01,1685678400000,426534,343.191,336.7230111092552,5.153141400065229,78.67926308231668,8.556129969674885,355.77337691079566,314.11062308920435,334.942
428,47186938.0,355.6475,354.43,354.9,357.495,353.85,1685937600000,395694,345.03000000000003,338.3754646447774,5.464919318890965,78.85989850103068,8.893303658040281,358.3212528338891,314.7637471661108,336.54249999999996
429,41390400.0,354.5439,354.28,354.84,355.82,352.93,1686024000000,318956,346.75,339.8722405861613,5.094183153654777,78.68213378634087,9.051336563078223,360.42785704002154,315.7721429599785,338.1
430,69191286.0,351.478,355.13,348.82,357.12,348.18,1686110400000,536662,348.296,340.6856732601466,4.637628989680819,62.880323449725736,8.591774462317858,360.90528256830635,318.01271743169355,339.45899999999995
431,46937922.0,351.7474,349.12,353.15,353.62,348.89,1686196800000,381271,350.446,341.81879387286057,6.482737826021409,68.01411247429166,8.479219831097396,362.03919260871476,319.6798073912852,340.85949999999997
432,53184317.0,355.0926,354.63,354.5,357.66,353.03,1686283200000,404271,351.92400000000004,342.97163079350963,4.350641704933466,69.47652909247589,8.402099025086045,363.12642890357273,321.42257109642725,342.2745
433,44708146.0,358.0497,356.19,360.49,360.59,355.2,1686542400000,354220,353.133,344.56420981228143,3.4701492537313525,75.09111298002074,8.723761082768476,364.7625948585725,323.3324051414275,344.0475
434,56978304.0,362.4934,363.29,363.26,364.11,360.03,1686628800000,476822,354.461,346.263827102074,3.7945025430024497,77.24204791830131,9.09732809567896,366.60923319378156,325.1327668062184,345.871
435,69202642.0,364.0918,363.27,365.9,366.19,360.42,1686715200000,568697,356.25199999999995,348.04893372915814,5.146699617805099,79.14876550365398,9.496933839746475,368.4302768868927,327.18572311310726,347.808
436,71066623.0,368.5423,364.61,370.26,371.77,363.98,1686801600000,537752,358.077,350.0681215719619,5.184511803641942,81.92730273269953,10.049594364702443,371.0975924350435,328.43240756495646,349.765
437,80826171.0,370.3423,372.72,367.93,372.85,367.48,1686888000000,476030,359.405,351.6919287017835,3.7445368673340003,75.92015316033354,10.182196264714037,373.21711458065045,329.37888541934956,351.298
438,49064522.0,366.3332,365.95,366.9,368.32,363.8899,1687233600000,376357,360.60499999999996,353.074480637985,3.38123415046492,73.28096847048056,10.087884975381712,374.6385805186106,330.9964194813894,352.8175
439,53378256.0,363.4194,365.74,361.9,366.18,360.96,1687320000000,395814,361.31100000000004,353.8768005799863,1.9896291286213512,61.710250968865466,9.50017231307993,375.0233830559237,333.0376169440762,354.03049999999996
440,47577843.0,364.1298,360.63,366.17,366.33,360.22,1687406400000,350882,363.046,354.9943641636239,4.973912046327626,66.69950024135602,9.272076383207207,375.00893567058523,336.33306432941464,355.67099999999994
441,48787911.0,362.9095,362.21,362.54,364.88,360.8227,1687492800000,365030,363.985,355.6803310578399,2.658926801642374,59.38978173754057,8.698131408142217,373.2918422145617,341.1391577854382,357.21549999999996
442,52429478.0,360.4049,362.0,357.68,364.84,357.59,1687752000000,396729,364.303,355.8621191434908,0.8970380818053616,51.06474143320016,7.761643106787687,372.0436044863168,344.1833955136832,358.1135
443,49443443.0,361.6788,359.25,363.83,364.57,358.51,1687838400000,356109,364.637,356.586471948628,0.9265166856223405,59.12158607796271,7.430073718469657,372.2764980491245,345.4935019508755,358.885
444,46444381.0,364.1363,361.98,364.54,366.52,361.9038,1687924800000,357575,364.765,357.30951995329815,0.3523646974618812,59.96706208679702,7.142262104049848,372.56476760136263,346.66123239863725,359.61299999999994
445,46150967.0,363.6124,364.24,363.81,364.89,362.14,1688011200000,353319,364.55600000000004,357.90047268481646,-0.5711943153867108,58.58285899100129,6.777141755384207,372.3098681329717,348.4981318670283,360.404
446,58687301.0,369.2266,367.55,369.42,370.49,367.23,1688097600000,396772,364.472,358.9477024407422,-0.22686760654674418,65.40207684750155,6.861367786995004,373.14397425119216,349.4050257488078,361.2745
447,19397112.0,369.8282,370.07,370.29,370.93,368.97,1688356800000,188173,364.70799999999997,359.97882040067475,0.6414263582746755,66.35656098083533,6.918566327009216,374.1361262773199,349.9768737226802,362.0565
448,34420383.0,370.5324,368.695,370.28,372.01,368.66,1688529600000,287223,365.046,360.9152912733407,0.9212319433088024,66.33318941548038,6.883738216456152,374.94300877861116,350.7079912213889,362.82550000000003
449,49269728.0,366.5849,366.51,367.46,367.91,364.52,1688616000000,373695,365.602,361.51026479394613,1.5363360044211116,59.74027077163206,6.553046811134493,375.15194573753905,351.76105426246096,363.4565
450,47014874.0,368.0359,367.23,366.24,370.48,366.01,1688702400000,341167,365.609,361.9402407217692,0.01911680367042444,57.016230333546204,6.121957569801225,373.94275012673734,354.71224987326264,364.3275
451,48384050.0,365.6747,365.96,366.36,367.05,363.41,1688961600000,339138,365.991,362.3420370197902,1.0536768356595114,57.22937324020644,5.724016340040919,373.14562857696546,356.83037142303453,364.988
452,37897346.0,366.8232,366.79,368.17,368.632,364.62,1689048000000,289592,367.04,362.87185183617294,2.9327890852158376,60.51105689076146,5.491395532222498,372.35757590442455,358.9854240955755,365.67150000000004
453,61677696.0,372.3956,372.34,372.82,374.19,370.3,1689134400000,428004,367.939,363.7762289419754,2.470934227523846,67.60598161263499,5.617502927439148,373.218652494515,359.357347505485,366.288
454,46925087.0,377.5863,376.05,379.15,379.99,375.46,1689220800000,359092,369.4,365.1738444927049,4.0077906402589445,74.52813568936583,6.157245155287683,375.84386262231675,358.3211373776832,367.0825
455,54909500.0,380.3758,379.585,379.07,382.86,378.18,1689307200000,407762,370.926,366.43713135700443,4.194497127621558,74.3051693860437,6.503570317786853,377.9138735369969,357.56812646300307,367.741
456,40598915.0,381.2464,379.8,382.61,383.5,379.31,1689566400000,327150,372.245,367.9073921427313,3.570461804991608,77.60003086873866,6.98318609675016,380.3963773460994,356.32062265390056,368.3585
457,55271538.0,383.6862,381.96,385.74,387.13,380.0,1689652800000,415022,373.78999999999996,369.52853831157387,4.172405411974395,80.10618636479515,7.5290595862883265,383.4660712877067,355.0319287122932,369.24899999999997
458,53887408.0,386.0956,386.82,385.65,387.98,384.3,1689739200000,404776,375.327,370.99412573779443,4.150912822728747,79.8208660518246,7.863757510156859,386.0390862558681,354.33391374413185,370.18649999999997
459,71920374.0,379.7529,382.61,376.76,384.095,375.72,1689825600000,513216,376.25699999999995,371.5182961252677,2.5308877156697362,57.38726826137614,7.327195968912463,386.55016768738585,355.3088323126142,370.9295
460,60494143.0,377.0664,379.18,375.63,379.92,375.191,1689912000000,432373,377.196,371.89208738660693,2.563892529488856,55.1963458692033,6.733169736097977,386.9909160516629,355.81408394833716,371.40250000000003
461,40527829.0,376.0333,376.62,376.23,377.58,374.34,1690171200000,312302,378.183,372.28644307873356,2.6940714051752384,56.18326541099705,6.23889653675792,387.2552801925513,356.9187198074488,372.08700000000005
462,38894384.0,378.6661,376.95,378.78,380.47,376.93,1690257600000,302149,379.244,372.8767664352123,2.881820897954737,60.31162958374137,5.983965722041262,387.0370186757609,359.2469813242391,373.142
463,46745210.0,377.0833,377.72,377.52,379.24,375.18,1690344000000,417505,379.714,373.2988785774657,1.2606619816533418,57.345272251401674,5.615527440174446,387.1564696548697,360.49653034513034,373.8265
464,63825525.0,380.1639,383.07,376.62,384.71,375.31,1690430400000,516178,379.461,373.600798706787,-0.6672820783331064,55.19090674569916,5.191075482128724,387.1010066591573,361.7599933408428,374.43050000000005
465,56900126.0,382.4413,380.74,383.48,384.52,380.22,1690516800000,411206,379.902,374.4989079152609,1.1633735194027555,66.006620927313,5.346606563635589,387.68153178107764,363.14646821892234,375.414
466,43998405.0,383.4619,383.79,383.68,384.88,382.34,1690776000000,333146,380.00899999999996,375.33355265023715,0.2796581375290748,66.27035376218362,5.423485826199226,388.5744336310644,363.67956636893564,376.127
467,41246957.0,382.6427,382.31,382.79,383.56,380.69,1690862400000,323352,379.71400000000006,376.0114115002156,-0.7647638305594413,63.82208899603512,5.350915609390711,389.21960217522815,364.2843978247719,376.752
468,72627107.0,376.0892,379.26,374.39,379.26,373.13,1690948800000,527067,378.588,375.86401045474145,-2.919745883573186,46.00044107852778,4.562994036570444,389.1234621485419,364.7915378514581,376.9575
469,47808781.0,373.9927,371.94,373.79,375.95,371.77,1691035200000,375833,378.291,375.67546404976497,-0.7883002441872731,45.00308871520677,3.845813385083659,388.74466066099745,365.80333933900255,377.274
470,61668279.0,374.5714,375.75,372.04,378.1,371.53,1691121600000,457614,377.932,375.34496731796816,-0.9557277107792176,42.04859924283708,3.100491639501911,388.16441395416973,366.9635860458303,377.564
